login,commits
ErisDS,3165
kirrg001,806
JohnONolan,559
kevinansfield,510
sebgie,443
jaswilli,406
greenkeeperio-bot,242
PaulAdamDavis,238
novaugust,192
halfdan,183
acburdine,165
AileenCGN,141
cobbspur,118
jgable,105
matthojo,104
javorszky,64
hswolff,60
felixrieseberg,53
rwjblue,37
tgriesser,33
gotdibbs,27
darvelo,26
morficus,24
ricardobeat,20
dbalders,15
cgiffard,11
jgillich,11
jamesbloomer,11
disordinary,10
shindakun,10
