login,commits
taylorotwell,11791
GrahamCampbell,1315
themsaid,612
lucasmichot,574
tillkruss,327
JosephSilber,294
vlakoff,160
crynobone,130
franzliedke,105
KennedyTedesco,97
anlutro,97
mnabialek,74
laurencei,71
sileence,69
bencorlett,66
barryvdh,65
rkgrep,60
driesvints,58
browner12,55
acasar,55
adamwathan,48
TBlindaruk,46
mateusjatenee,42
dwightwatson,41
staudenmeir,38
halaei,38
fernandobandeira,37
carusogabriel,35
Anahkiasen,33
deleugpn,33
