login,commits
Gargron,2406
ykzts,411
akihikodaki,233
mjankowski,189
unarist,140
ThibG,132
m4sk1n,125
yiskah,103
nolanlawson,88
sorin-davidoi,77
abcang,72
lynlynlynx,70
alpaca-tc,41
nclm,36
ineffyble,36
jeroenpraat,34
blackle,31
Quent-in,30
JantsoP,30
renatolond,29
nullkal,27
yookoala,26
ysksn,25
mayaeh,24
shuheiktgw,23
ashfurrow,22
eramdam,19
Kjwon15,19
zunda,18
masarakki,18
