login,commits
rsc,6358
griesemer,2981
robpike,2933
bradfitz,2162
ianlancetaylor,1564
adg,1184
aclements,1130
josharian,1119
minux,920
dvyukov,867
randall77,851
mikioh,739
alexbrainman,718
mdempsky,668
agl,523
ken,508
davecheney,476
nigeltao,436
crawshaw,391
dsymonds,353
remyoudompheng,323
cherrymui,270
mwhudson,259
0intro,210
ALTree,206
mundaym,206
mvdan,205
martisch,203
dsnet,200
dr2chase,178
